"name"|"parent_id"|"complete_name"|"pms"|"faes"|"arancel_id"|"logistics_cost"|"level"
"FUENTE AC/DC"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ALIMENTACION"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ALIMENTACION / FUENTE AC/DC"|"Ramón García"|"Sergi Gomis"|"85312095"|"13,1"|"4"
"CHASIS"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ALIMENTACION / FUENTE AC/DC"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ALIMENTACION / FUENTE AC/DC / CHASIS"|"Ramón García"|"Sergi Gomis"|"85043180"|"13,1"|"5"
"OPEN FRAME"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ALIMENTACION / FUENTE AC/DC"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ALIMENTACION / FUENTE AC/DC / OPEN FRAME"|"Ramón García"|"Sergi Gomis"|"85043180"|"13,1"|"5"
"EXTERNA"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ALIMENTACION / FUENTE AC/DC"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ALIMENTACION / FUENTE AC/DC / EXTERNA"|"Ramón García"|"Sergi Gomis"|"85043180"|"13,1"|"5"
"CARRIL DIN"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ALIMENTACION / FUENTE AC/DC"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ALIMENTACION / FUENTE AC/DC / CARRIL DIN"|"Ramón García"|"Sergi Gomis"|"85043180"|"13,1"|"5"
"DOWLIGHTS"|"SOLUCIONES DE VISUALIZACION / ILUMINACION LED / ILUMINACION ARDECO"|"SOLUCIONES DE VISUALIZACION / ILUMINACION LED / ILUMINACION ARDECO / DOWLIGHTS"|"Aina Servent"|"Sergi Gomis"|"85437090"|"13,1"|"4"
"CUSTOM"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ANTENA EXTERNA / COMBINADA CON CABLES"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ANTENA EXTERNA / COMBINADA CON CABLES / CUSTOM"|"Anna Teotino"|"Anna Teotino"|"85291030"|"7,25"|"5"
"CONVERTIDOR DC/DC"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ALIMENTACION"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ALIMENTACION / CONVERTIDOR DC/DC"|"Anna Teotino"|"Anna Teotino"|"85291030"|"13,1"|"4"
"CHASIS"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ALIMENTACION / CONVERTIDOR DC/DC"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ALIMENTACION / CONVERTIDOR DC/DC / CHASIS"|"Ramón García"|"Sergi Gomis"|"85043180"|"13,1"|"5"
"OPEN FRAME"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ALIMENTACION / CONVERTIDOR DC/DC"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ALIMENTACION / CONVERTIDOR DC/DC / OPEN FRAME"|"Ramón García"|"Sergi Gomis"|"85043180"|"13,1"|"5"
"CONECTOR"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CONECTOR"|"Ramón García"|"Sergi Gomis"|"85043180"|"6,35"|"4"
"AÉREO"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CONECTOR"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CONECTOR / AÉREO"|"Roger Relats"|"Rubén Pérez"|"85369010"|"6,35"|"5"
"PANEL"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CONECTOR"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CONECTOR / PANEL"|"Roger Relats"|"Rubén Pérez"|"85369010"|"6,35"|"5"
"PCB"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CONECTOR"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CONECTOR / PCB"|"Roger Relats"|"Rubén Pérez"|"85369010"|"6,35"|"5"
"HOUSING"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CONECTOR"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CONECTOR / HOUSING"|"Roger Relats"|"Rubén Pérez"|"85369010"|"6,35"|"5"
"PIN"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CONECTOR"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CONECTOR / PIN"|"Roger Relats"|"Rubén Pérez"|"85369010"|"6,35"|"5"
"PLACA CPU"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / PLACA CPU"|"Roger Relats"|"Rubén Pérez"|"85369010"|"6,35"|"4"
"EMBEDDED"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / PLACA CPU"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / PLACA CPU / EMBEDDED"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"MOTHERBOARD"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / PLACA CPU"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / PLACA CPU / MOTHERBOARD"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"OSD"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / ACCESORIO"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / ACCESORIO / OSD"|"Roger Relats"|"Rubén Pérez"|"84733080"|"7,35"|"4"
"ANTENA INTERNA"|"COMUNICACIONES INDUSTRIALES / ANTENAS"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ANTENA INTERNA"|"Anna Teotino"|"Anna Teotino"|"85291030"|"7,25"|"3"
"INTERNA FLEXIBLE"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ANTENA INTERNA"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ANTENA INTERNA / INTERNA FLEXIBLE"|"Anna Teotino"|"Anna Teotino"|"85291030"|"7,25"|"4"
"OTRO"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / ACCESORIO"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / ACCESORIO / OTRO"|"Aina Servent"|"Rubén Pérez"|"84718000"|"7,35"|"4"
"PULSADOR"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTROMECANICO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTROMECANICO / PULSADOR"|"Ramón García"|"Sergi Gomis"|"85365011"|"13,1"|"4"
"CHASIS"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CHASIS"|"Ramón García"|"Sergi Gomis"|"85365011"|"6,35"|"4"
"STANDARD"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CHASIS"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CHASIS / STANDARD"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"A MEDIDA"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CHASIS"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CHASIS / A MEDIDA"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"TACTIL"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / TACTIL"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"4"
"RESISTIVO"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / TACTIL"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / TACTIL / RESISTIVO"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"CAPACITIVO"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / TACTIL"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / TACTIL / CAPACITIVO"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"PCAP"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / TACTIL"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / TACTIL / PCAP"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"DIODO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO / DIODO"|"Ramón García"|"Sergi Gomis"|"85411000"|"13,1"|"4"
"CRISTAL"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO / CRISTAL"|"Ramón García"|"Sergi Gomis"|"85416000"|"13,1"|"4"
"INTERNA SMD"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ANTENA INTERNA"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ANTENA INTERNA / INTERNA SMD"|"Anna Teotino"|"Anna Teotino"|"85291030"|"7,25"|"4"
"DRIVER"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO / DRIVER"|"Anna Teotino"|"Anna Teotino"|"85291030"|"13,1"|"4"
"LED"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO / LED"|"Anna Teotino"|"Anna Teotino"|"85291030"|"13,1"|"4"
"COMPONENTE"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO / LED"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO / LED / COMPONENTE"|"Anna Teotino"|"Anna Teotino"|"85291030"|"13,1"|"5"
"COB"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO / LED"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO / LED / COB"|"Ramón García"|"Sergi Gomis"|"85414010"|"13,1"|"5"
"DISPLAY"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO / LED"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO / LED / DISPLAY"|"Ramón García"|"Sergi Gomis"|"85414010"|"13,1"|"5"
"CONECTOR"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTROMECANICO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTROMECANICO / CONECTOR"|"Ramón García"|"Sergi Gomis"|"85369010"|"13,1"|"4"
"EQUIPO DEMO"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / EQUIPO DEMO"|"Aina Servent"|"Sergi Gomis"|"85319000"|"7,35"|"3"
"EQUIPO DEMO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / IMPRESION"|"SEMICONDUCTORES & ELECTROMECÁNICOS / IMPRESION / EQUIPO DEMO"|"Aina Servent"|"Sergi Gomis"|"85319000"|"2,35"|"3"
"EQUIPO DEMO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / SISTEMAS ALIMENTACION"|"SEMICONDUCTORES & ELECTROMECÁNICOS / SISTEMAS ALIMENTACION / EQUIPO DEMO"|"Carles García"|"Sergi Gomis"|"85043400"|"7,1"|"3"
"EQUIPO DEMO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / EQUIPO DEMO"|"Carles García"|"Sergi Gomis"|"85043400"|"13,1"|"3"
"MECANISMO CARGA"|"SEMICONDUCTORES & ELECTROMECÁNICOS / IMPRESION / ACCESORIO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / IMPRESION / ACCESORIO / MECANISMO CARGA"|"Carles García"|"Rubén Pérez"|"84729080"|"2,35"|"4"
"ALIMENTACION"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / ALIMENTACION"|"Carles García"|"Rubén Pérez"|"84729080"|"6,35"|"4"
"FUENTE INTERNA AC/DC"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / ALIMENTACION"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / ALIMENTACION / FUENTE INTERNA AC/DC"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"CONVERTIDOR INTERNO DC/DC"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / ALIMENTACION"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / ALIMENTACION / CONVERTIDOR INTERNO DC/DC"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"FUENTE EXTERNA"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / ALIMENTACION"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / ALIMENTACION / FUENTE EXTERNA"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"FUENTE CARRIL DIN"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / ALIMENTACION"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / ALIMENTACION / FUENTE CARRIL DIN"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"SAI"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / ALIMENTACION"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / ALIMENTACION / SAI"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"CABLE"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / ALIMENTACION"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / ALIMENTACION / CABLE"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"TRACKERS Y BEACONS"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / TRACKERS Y BEACONS"|"Roger Relats"|"Rubén Pérez"|"84733080"|"7,25"|"3"
"SENSORES Y ACTUADORES"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / SENSORES Y ACTUADORES"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"3"
"TARJETA EXPANSION"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / TARJETA EXPANSION"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"4"
"ISA"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / TARJETA EXPANSION"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / TARJETA EXPANSION / ISA"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"PCI"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / TARJETA EXPANSION"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / TARJETA EXPANSION / PCI"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"PCIE"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / TARJETA EXPANSION"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / TARJETA EXPANSION / PCIE"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"MINIPCI"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / TARJETA EXPANSION"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / TARJETA EXPANSION / MINIPCI"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"MINIPCIE"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / TARJETA EXPANSION"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / TARJETA EXPANSION / MINIPCIE"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"M.2"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / TARJETA EXPANSION"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / TARJETA EXPANSION / M.2"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"OTRO"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / TARJETA EXPANSION"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / TARJETA EXPANSION / OTRO"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"EQUIPO PC"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / EQUIPO PC"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"3"
"EMBEDDED"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / EQUIPO PC"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / EQUIPO PC / EMBEDDED"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"4"
"FANLESS"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / EQUIPO PC / EMBEDDED"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / EQUIPO PC / EMBEDDED / FANLESS"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"NO FANLESS"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / EQUIPO PC / EMBEDDED"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / EQUIPO PC / EMBEDDED / NO FANLESS"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"MONOCHASIS"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / EQUIPO PC"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / EQUIPO PC / MONOCHASIS"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"4"
"FANLESS"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / EQUIPO PC / MONOCHASIS"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / EQUIPO PC / MONOCHASIS / FANLESS"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"NO FANLESS"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / EQUIPO PC / MONOCHASIS"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / EQUIPO PC / MONOCHASIS / NO FANLESS"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"CHIP"|"COMUNICACIONES INDUSTRIALES / M2M"|"COMUNICACIONES INDUSTRIALES / M2M / CHIP"|"Roger Relats"|"Rubén Pérez"|"84733080"|"3,75"|"3"
"PANEL PC"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PANEL PC"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"3"
"RACK 19"""|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PANEL PC"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PANEL PC / RACK 19"""|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"4"
"EMBEDDED"|"HARDWARE INDUSTRIAL / SOFTWARE / SISTEMA OPERATIVO"|"HARDWARE INDUSTRIAL / SOFTWARE / SISTEMA OPERATIVO / EMBEDDED"|"Roger Relats"|"Rubén Pérez"|"84733080"|"0,1"|"4"
"OEM"|"HARDWARE INDUSTRIAL / SOFTWARE / SISTEMA OPERATIVO"|"HARDWARE INDUSTRIAL / SOFTWARE / SISTEMA OPERATIVO / OEM"|"Roger Relats"|"Rubén Pérez"|"84729080"|"0,1"|"4"
"OTRO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO / OTRO"|"Ramón García"|"Sergi Gomis"|"85311095"|"13,1"|"4"
"FILTRO DE RED"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / COMPONENTE ELECTRONICO / FILTRO DE RED"|"Ramón García"|"Sergi Gomis"|"85045000"|"13,1"|"4"
"INVERTER"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / ACCESORIO"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / ACCESORIO / INVERTER"|"Aina Servent"|"Sergi Gomis"|"85043400"|"7,35"|"4"
"TFT+TOUCH"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / DISPLAY"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / DISPLAY / TFT+TOUCH"|"Aina Servent"|"Sergi Gomis"|"85043400"|"7,35"|"4"
"BUS PARALELO"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / DISPLAY / TFT+TOUCH"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / DISPLAY / TFT+TOUCH / BUS PARALELO"|"Aina Servent"|"Rubén Pérez"|"85312095"|"7,35"|"5"
"RGB"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / DISPLAY / TFT+TOUCH"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / DISPLAY / TFT+TOUCH / RGB"|"Aina Servent"|"Rubén Pérez"|"85312095"|"7,35"|"5"
"LVDS"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / DISPLAY / TFT+TOUCH"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / DISPLAY / TFT+TOUCH / LVDS"|"Aina Servent"|"Sergi Gomis"|"85312095"|"7,35"|"5"
"SPI"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / DISPLAY / TFT+TOUCH"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / DISPLAY / TFT+TOUCH / SPI"|"Aina Servent"|"Sergi Gomis"|"85312095"|"7,35"|"5"
"WIFI"|"COMUNICACIONES INDUSTRIALES / M2M / CHIP"|"COMUNICACIONES INDUSTRIALES / M2M / CHIP / WIFI"|"Anna Teotino"|"Anna Teotino"|"85176200"|"3,75"|"4"
"MIPI"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / DISPLAY / TFT+TOUCH"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / DISPLAY / TFT+TOUCH / MIPI"|"Aina Servent"|"Sergi Gomis"|"85312095"|"7,35"|"5"
"VGA"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / DISPLAY / TFT+TOUCH"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / DISPLAY / TFT+TOUCH / VGA"|"Aina Servent"|"Sergi Gomis"|"85312095"|"7,35"|"5"
"HDMI"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / DISPLAY / TFT+TOUCH"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / DISPLAY / TFT+TOUCH / HDMI"|"Aina Servent"|"Sergi Gomis"|"85312095"|"7,35"|"5"
"SMART"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / DISPLAY / TFT+TOUCH"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / DISPLAY / TFT+TOUCH / SMART"|"Aina Servent"|"Sergi Gomis"|"85312095"|"7,35"|"5"
"MONITOR"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / MONITOR"|"Roger Relats"|"Rubén Pérez"|"85285210"|"6,35"|"3"
"OPEN FRAME"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / MONITOR"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / MONITOR / OPEN FRAME"|"Roger Relats"|"Rubén Pérez"|"85285210"|"6,35"|"4"
"FRAMED"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / MONITOR"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / MONITOR / FRAMED"|"Roger Relats"|"Rubén Pérez"|"85285210"|"6,35"|"4"
"CABLE"|"INDUSTRIAL IOT / EQUIPOS IOT / ACCESORIO"|"INDUSTRIAL IOT / EQUIPOS IOT / ACCESORIO / CABLE"|"Roger Relats"|"Rubén Pérez"|"85285210"|"7,25"|"4"
"PUERTO"|"INDUSTRIAL IOT / EQUIPOS IOT / ACCESORIO / CABLE"|"INDUSTRIAL IOT / EQUIPOS IOT / ACCESORIO / CABLE / PUERTO"|"Roger Relats"|"Rubén Pérez"|"85285210"|"7,25"|"5"
"SEÑALES ANALÓGICAS Y DIGITALES"|"INDUSTRIAL IOT / EQUIPOS IOT / ACCESORIO / CABLE"|"INDUSTRIAL IOT / EQUIPOS IOT / ACCESORIO / CABLE / SEÑALES ANALÓGICAS Y DIGITALES"|"Roger Relats"|"Rubén Pérez"|"85285210"|"7,25"|"5"
"ANTENA"|"INDUSTRIAL IOT / EQUIPOS IOT / ACCESORIO / CABLE"|"INDUSTRIAL IOT / EQUIPOS IOT / ACCESORIO / CABLE / ANTENA"|"Roger Relats"|"Rubén Pérez"|"85285210"|"7,25"|"5"
"BLUETOOTH"|"COMUNICACIONES INDUSTRIALES / M2M / CHIP"|"COMUNICACIONES INDUSTRIALES / M2M / CHIP / BLUETOOTH"|"Roger Relats"|"Rubén Pérez"|"85285210"|"3,75"|"4"
"OTRO"|"INDUSTRIAL IOT / EQUIPOS IOT / ACCESORIO / CABLE"|"INDUSTRIAL IOT / EQUIPOS IOT / ACCESORIO / CABLE / OTRO"|"Roger Relats"|"Rubén Pérez"|"85285210"|"7,25"|"5"
